what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1371057837931
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1371057837931
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1371057837932
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1371057837932
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1371057837958
os,sysinfo,,,"win32",1371057837961
arch,sysinfo,,,"x86",1371057837961
ws,sysinfo,,,"win32",1371057837961
locale,sysinfo,,,"en_US",1371057837961
processors,sysinfo,,,"4",1371057837961
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1371057837961
java.runtime.version,sysinfo,,,"1.7.0_17-b02",1371057837961
java.specification.name,sysinfo,,,"Java Platform API Specification",1371057837961
java.specification.vendor,sysinfo,,,"Oracle Corporation",1371057837961
java.specification.version,sysinfo,,,"1.7",1371057837961
java.vendor,sysinfo,,,"Oracle Corporation",1371057837961
java.version,sysinfo,,,"1.7.0_17",1371057837961
