what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371020299167
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371020300013
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371020300013
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371020329100
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371020329270
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1371020336593
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371020336772
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371020336795
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371020353738
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371020353739
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371020361643
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371020362278
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371020362351
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371020363004
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371020363181
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371020364527
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1371020366619
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1371020366854
